
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1984-09-24,,OH-06,M,5,0.024
1984-09-24,,OH-06,S,1,0.028
1984-10-01,,OH-06,B,10,0.021
1984-10-01,,OH-06,M,5,0.021
1984-10-01,,OH-06,S,1,0.02
1984-10-08,,OH-06,B,10,0.024
1984-10-08,,OH-06,M,5,0.024
1984-10-08,,OH-06,S,1,0.023
1984-10-17,,OH-06,B,10,0.024
1984-10-17,,OH-06,M,5,0.022
1984-10-17,,OH-06,S,1,0.02
1984-10-22,,OH-06,B,10,0.042
1984-10-22,,OH-06,M,5,0.048
1984-10-22,,OH-06,S,1,0.038
1984-11-01,,OH-06,B,-999.9,-9.999
1984-11-01,,OH-06,M,-999.9,-9.999
1984-11-01,,OH-06,S,-999.9,-9.999
1984-11-06,,OH-06,B,10,0.039
1984-11-06,,OH-06,M,5,0.061
1984-11-06,,OH-06,S,1,0.043
1984-11-14,,OH-06,B,-999.9,-9.999
1984-11-14,,OH-06,M,-999.9,-9.999
1984-11-14,,OH-06,S,-999.9,-9.999
1984-11-19,,OH-06,B,-999.9,-9.999
1984-11-19,,OH-06,M,-999.9,-9.999
1984-11-19,,OH-06,S,-999.9,-9.999
1984-11-26,,OH-06,B,-999.9,-9.999
1984-11-26,,OH-06,M,-999.9,-9.999
1984-11-26,,OH-06,S,-999.9,-9.999
1984-12-03,,OH-06,B,10,0.027
1984-12-03,,OH-06,M,5,0.027
1984-12-03,,OH-06,S,1,0.025
1984-12-10,,OH-06,B,10,0.022
1984-12-10,,OH-06,M,5,0.029
1984-12-10,,OH-06,S,1,0.018
1985-03-25,,OH-06,B,-999.9,-9.999
1985-03-25,,OH-06,M,-999.9,-9.999
1985-03-25,,OH-06,S,-999.9,-9.999
1985-04-09,,OH-06,B,11,0.033
1985-04-09,,OH-06,M,6,0.029
1985-04-09,,OH-06,S,1,0.032
1985-05-13,,OH-06,B,11,0.016
1985-05-13,,OH-06,M,6,0.036
1985-05-13,,OH-06,S,1,0.018
1985-05-30,,OH-06,B,10,0.015
1985-05-30,,OH-06,M,5,0.021
1985-05-30,,OH-06,S,1,0.018
1985-06-10,,OH-06,B,9,0.017
1985-06-10,,OH-06,M,5,0.028
1985-06-10,,OH-06,S,1,0.019
1985-06-24,,OH-06,B,11,0.017
1985-06-24,,OH-06,M,6,0.013
1985-06-24,,OH-06,S,1,0.016
1985-07-08,,OH-06,B,10,0.014
1985-07-08,,OH-06,M,5,0.013
1985-07-08,,OH-06,S,1,0.013
1985-07-22,,OH-06,B,-999.9,-9.999
1985-07-22,,OH-06,M,-999.9,-9.999
1985-07-22,,OH-06,S,-999.9,-9.999
1985-08-05,,OH-06,B,11,0.02
1985-08-05,,OH-06,M,6,0.022
1985-08-05,,OH-06,S,1,0.032
1985-08-20,,OH-06,B,11,0.014
1985-08-20,,OH-06,M,6,0.022
1985-08-20,,OH-06,S,1,0.015
1985-09-16,,OH-06,B,10,0.022
1985-09-16,,OH-06,M,5,0.026
1985-09-16,,OH-06,S,1,0.022
1985-09-30,,OH-06,B,10,0.02
1985-09-30,,OH-06,M,5,0.012
1985-09-30,,OH-06,S,1,0.016
1985-10-14,,OH-06,B,10,0.015
1985-10-14,,OH-06,M,5,0.021
1985-10-14,,OH-06,S,1,0.017
1985-11-12,,OH-06,B,10,0.049
1985-11-12,,OH-06,M,5,0.042
1985-11-12,,OH-06,S,1,0.039
1986-04-01,,OH-06,B,-999.9,-9.999
1986-04-01,,OH-06,M,-999.9,-9.999
1986-04-01,,OH-06,S,-999.9,-9.999
1986-04-14,,OH-06,B,-999.9,-9.999
1986-04-14,,OH-06,M,-999.9,-9.999
1986-04-14,,OH-06,S,-999.9,-9.999
1986-04-28,,OH-06,B,-999.9,-9.999
1986-04-28,,OH-06,M,-999.9,-9.999
1986-04-28,,OH-06,S,-999.9,-9.999
1986-05-13,,OH-06,B,10,0.015
